site_number,latitude,longitude,state,county,city,Carbon monoxide,Nitrogen dioxide (NO2),Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Sulfur dioxide,aqi,date,year,month
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,33.0,67.0,22.5,30.0,,67.0,2017-08-17,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,26.0,74.0,23.0,29.5,,74.0,2017-08-18,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,21.0,54.0,19.0,25.0,,54.0,2017-08-19,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,2.0,12.0,49.0,14.0,16.5,,49.0,2017-08-20,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,25.0,48.0,21.0,17.0,,48.0,2017-08-21,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,31.0,49.0,21.0,22.0,,49.0,2017-08-22,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,20.0,49.0,15.5,17.0,,49.0,2017-08-23,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,2.0,26.0,50.0,20.0,8.0,,50.0,2017-08-24,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,29.0,47.0,19.0,29.5,,47.0,2017-08-25,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,19.0,50.0,19.0,24.0,,50.0,2017-08-26,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,21.0,74.0,18.0,24.0,,74.0,2017-08-27,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,31.0,90.0,31.0,43.0,,90.0,2017-08-28,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,34.0,93.0,51.0,54.5,,93.0,2017-08-29,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,25.0,74.0,41.0,42.5,,74.0,2017-08-30,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,25.0,39.0,15.0,24.5,,39.0,2017-08-31,2017,8
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,28.0,90.0,23.0,35.5,,90.0,2017-09-01,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,31.0,126.0,26.0,47.0,,126.0,2017-09-02,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,16.0,90.0,22.0,43.5,,90.0,2017-09-03,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,25.0,108.0,25.0,41.5,,108.0,2017-09-04,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,34.0,108.0,43.0,68.0,,108.0,2017-09-05,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,7.0,35.0,84.0,51.0,81.5,,84.0,2017-09-06,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,38.0,58.0,31.0,42.5,,58.0,2017-09-07,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,28.0,49.0,24.0,33.5,,49.0,2017-09-08,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,21.0,42.0,16.0,31.0,,42.0,2017-09-09,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,20.0,48.0,13.0,26.5,,48.0,2017-09-10,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,29.0,71.0,20.0,29.5,,71.0,2017-09-11,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,27.0,61.0,29.0,28.5,,61.0,2017-09-12,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,29.0,44.0,22.0,18.0,,44.0,2017-09-13,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,1.0,13.0,32.0,14.0,7.5,,32.0,2017-09-14,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,17.0,40.0,13.0,33.0,,40.0,2017-09-15,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,26.0,42.0,20.5,49.0,,49.0,2017-09-16,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,19.0,50.0,15.0,34.5,,50.0,2017-09-17,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,34.0,48.0,17.0,25.5,,48.0,2017-09-18,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,1.0,16.0,39.5,14.0,10.5,,39.5,2017-09-19,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,23.0,44.0,15.0,12.5,,44.0,2017-09-20,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,2.0,23.0,35.0,22.0,9.0,,35.0,2017-09-21,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,2.0,20.0,37.0,6.0,7.5,,37.0,2017-09-22,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,2.0,18.0,31.0,9.0,21.5,,31.0,2017-09-23,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,1.0,9.0,28.0,2.0,4.5,,28.0,2017-09-24,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,20.0,33.0,8.0,13.5,,33.0,2017-09-25,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,27.0,37.0,14.0,18.0,,37.0,2017-09-26,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,36.0,41.0,17.0,18.5,,41.0,2017-09-27,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,30.0,37.0,17.0,17.0,,37.0,2017-09-28,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,26.0,45.0,13.0,17.5,,45.0,2017-09-29,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,28.0,43.0,11.0,14.5,,43.0,2017-09-30,2017,9
2,40.253611,-111.663056,Utah,Utah,Provo,1.0,11.0,36.0,6.0,7.5,,36.0,2017-10-01,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,23.0,33.0,9.0,11.0,,33.0,2017-10-02,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,27.0,31.0,15.0,11.5,,31.0,2017-10-03,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,33.0,49.0,16.5,12.0,,49.0,2017-10-04,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,28.0,37.0,21.0,20.0,,37.0,2017-10-05,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,27.0,38.0,17.0,19.5,,38.0,2017-10-06,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,25.0,34.0,13.0,12.5,,34.0,2017-10-07,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,18.0,38.0,16.0,6.5,,38.0,2017-10-08,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,26.0,32.0,12.0,11.5,,32.0,2017-10-09,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,32.0,36.0,17.5,15.0,,36.0,2017-10-10,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,43.0,41.0,29.0,18.5,,43.0,2017-10-11,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,31.0,37.0,45.0,47.5,,47.5,2017-10-12,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,7.0,38.0,39.0,30.0,44.0,,44.0,2017-10-13,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,29.0,39.0,13.0,11.5,,39.0,2017-10-14,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,31.0,38.0,12.0,16.5,,38.0,2017-10-15,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,43.0,29.0,26.0,27.5,,43.0,2017-10-16,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,8.0,42.0,30.0,28.0,24.5,,42.0,2017-10-17,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,8.0,44.0,29.0,31.0,31.5,,44.0,2017-10-18,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,8.0,32.0,31.0,26.0,22.5,,32.0,2017-10-19,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,29.0,41.0,49.0,22.0,,49.0,2017-10-20,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,28.0,38.0,10.0,5.5,,38.0,2017-10-21,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,29.0,35.0,8.0,8.5,,35.0,2017-10-22,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,26.0,37.0,17.0,11.5,,37.0,2017-10-23,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,7.0,39.0,31.0,23.0,23.5,,39.0,2017-10-24,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,45.0,36.0,26.0,26.0,,45.0,2017-10-25,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,35.0,31.0,27.0,24.5,,35.0,2017-10-26,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,29.0,36.0,19.0,19.0,,36.0,2017-10-27,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,7.0,32.0,35.0,21.5,24.5,,35.0,2017-10-28,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,7.0,27.0,32.0,14.0,15.0,,32.0,2017-10-29,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,31.0,26.0,,20.0,,31.0,2017-10-30,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,7.0,32.0,29.0,22.0,27.0,,32.0,2017-10-31,2017,10
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,,37.0,29.0,26.0,,37.0,2017-11-01,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,7.0,18.0,37.0,21.0,16.0,,37.0,2017-11-02,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,23.0,39.0,18.0,9.5,,39.0,2017-11-03,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,16.0,34.0,13.0,10.0,,34.0,2017-11-04,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,14.0,31.0,6.0,7.0,,31.0,2017-11-05,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,25.0,28.0,11.0,16.5,,28.0,2017-11-06,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,7.0,33.0,28.0,11.0,17.0,,33.0,2017-11-07,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,10.0,,27.0,19.0,24.5,,27.0,2017-11-08,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,37.0,31.0,17.5,16.5,,37.0,2017-11-09,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,10.0,,22.0,31.0,30.5,,31.0,2017-11-10,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,10.0,31.0,31.0,18.0,23.5,,31.0,2017-11-11,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,10.0,31.0,25.0,14.0,20.0,,31.0,2017-11-12,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,,29.0,19.0,20.5,,29.0,2017-11-13,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,13.0,35.0,30.0,22.0,15.0,,35.0,2017-11-14,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,35.0,23.0,13.0,18.0,,35.0,2017-11-15,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,31.0,28.0,27.0,17.0,,31.0,2017-11-16,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,12.0,31.0,14.0,10.0,,31.0,2017-11-17,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,29.0,31.0,8.0,14.0,,31.0,2017-11-18,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,31.0,27.0,10.0,23.0,,31.0,2017-11-19,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,15.0,,12.0,28.0,41.0,,41.0,2017-11-20,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,16.0,,19.0,28.0,48.5,,48.5,2017-11-21,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,29.0,14.0,21.0,21.0,,29.0,2017-11-22,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,13.0,22.0,16.0,10.0,12.5,,22.0,2017-11-23,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,21.0,25.0,8.0,6.0,,25.0,2017-11-24,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,27.0,19.0,16.0,16.5,,27.0,2017-11-25,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,25.0,19.0,9.0,9.0,,25.0,2017-11-26,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,8.0,25.0,34.0,22.5,11.0,,34.0,2017-11-27,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,10.0,35.0,31.0,12.0,17.0,,35.0,2017-11-28,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,33.0,19.0,20.0,34.0,,34.0,2017-11-29,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,14.0,,17.0,31.0,45.0,,45.0,2017-11-30,2017,11
2,40.253611,-111.663056,Utah,Utah,Provo,14.0,40.0,15.0,39.0,69.5,,69.5,2017-12-01,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,15.0,34.0,21.0,24.0,48.0,,48.0,2017-12-02,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,15.0,30.0,39.0,28.0,10.5,,39.0,2017-12-03,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,31.0,29.0,9.0,11.5,,31.0,2017-12-04,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,36.0,21.0,17.0,31.5,,36.0,2017-12-05,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,13.0,35.0,15.0,28.0,57.0,,57.0,2017-12-06,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,32.0,20.0,23.0,50.0,,50.0,2017-12-07,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,14.0,35.0,18.0,30.0,58.5,,58.5,2017-12-08,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,15.0,36.0,17.0,29.5,52.5,,52.5,2017-12-09,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,15.0,33.0,18.0,22.0,52.5,,52.5,2017-12-10,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,15.0,39.0,12.0,39.0,65.0,,65.0,2017-12-11,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,18.0,45.0,6.0,51.0,80.0,,80.0,2017-12-12,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,18.0,39.0,3.0,47.0,81.5,,81.5,2017-12-13,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,9.0,30.0,15.0,35.0,75.0,,75.0,2017-12-14,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,13.0,33.0,12.0,43.0,64.5,,64.5,2017-12-15,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,14.0,32.0,18.0,29.0,60.5,,60.5,2017-12-16,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,25.0,20.0,10.0,23.5,,25.0,2017-12-17,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,8.0,31.0,15.0,27.0,43.0,,43.0,2017-12-18,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,31.0,11.0,32.0,41.0,,41.0,2017-12-19,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,30.0,,27.0,12.5,,30.0,2017-12-20,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,3.0,22.0,25.5,14.0,11.5,,25.5,2017-12-21,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,32.0,25.0,19.0,24.0,,32.0,2017-12-22,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,6.0,34.0,33.0,16.0,12.5,,34.0,2017-12-23,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,5.0,25.0,21.0,12.0,17.5,,25.0,2017-12-24,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,10.0,27.0,13.0,24.0,64.5,,64.5,2017-12-25,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,10.0,29.0,13.0,22.0,58.0,,58.0,2017-12-26,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,35.0,8.0,36.0,61.0,,61.0,2017-12-27,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,11.0,30.0,11.0,31.0,52.5,,52.5,2017-12-28,2017,12
2,40.253611,-111.663056,Utah,Utah,Provo,13.0,35.0,,34.0,43.0,,43.0,2017-12-29,2017,12
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,,,32.0,7.0,35.0,,35.0,2017-01-01,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,34.0,4.0,16.0,,34.0,2017-01-02,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,24.0,10.0,29.0,,29.0,2017-01-03,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,8.0,,28.0,21.0,54.0,,54.0,2017-01-04,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,8.0,,26.0,16.0,41.0,,41.0,2017-01-05,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,32.0,14.0,27.0,,32.0,2017-01-06,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,33.0,4.0,12.0,,33.0,2017-01-07,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,2.0,,32.0,5.0,15.0,,32.0,2017-01-08,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,11.0,,12.5,20.0,39.0,,39.0,2017-01-09,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,11.0,,28.0,19.0,41.0,,41.0,2017-01-10,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,24.0,19.0,42.0,,42.0,2017-01-11,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,28.0,19.0,43.0,,43.0,2017-01-12,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,7.0,,14.0,22.0,45.0,,45.0,2017-01-13,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,8.0,,19.0,19.0,52.0,,52.0,2017-01-14,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,27.0,8.0,33.0,,33.0,2017-01-15,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,29.0,,,,29.0,2017-01-16,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,16.0,,,,16.0,2017-01-17,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,8.0,,27.0,20.0,54.0,,54.0,2017-01-18,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,9.0,,33.0,16.0,46.0,,46.0,2017-01-19,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,39.0,9.0,35.0,,39.0,2017-01-20,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,43.0,,,,43.0,2017-01-21,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,39.0,14.0,26.0,,39.0,2017-01-22,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,2.0,,36.0,8.0,19.0,,36.0,2017-01-23,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,,9.0,22.0,,22.0,2017-01-24,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,36.0,9.0,26.0,,36.0,2017-01-25,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,32.0,12.0,38.0,,38.0,2017-01-26,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,42.0,6.0,12.0,,42.0,2017-01-27,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,38.0,6.0,18.0,,38.0,2017-01-28,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,44.0,4.0,13.0,,44.0,2017-01-29,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,43.0,6.0,16.0,,43.0,2017-01-30,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,7.0,,35.0,20.0,39.0,,39.0,2017-01-31,2017,1
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,8.0,,36.0,19.0,37.0,,37.0,2017-02-01,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,31.0,15.0,25.0,,31.0,2017-02-02,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,7.0,,26.0,17.0,30.0,,30.0,2017-02-03,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,7.0,,36.0,19.0,34.0,,36.0,2017-02-04,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,7.0,,35.0,12.0,32.0,,35.0,2017-02-05,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,7.0,,19.0,22.0,38.0,,38.0,2017-02-06,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,32.0,16.0,28.0,,32.0,2017-02-07,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,34.0,19.0,33.0,,34.0,2017-02-08,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,7.0,,33.0,19.0,37.0,,37.0,2017-02-09,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,8.0,,39.0,25.0,51.0,,51.0,2017-02-10,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,7.0,,34.0,18.0,32.0,,34.0,2017-02-11,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,33.0,9.0,25.0,,33.0,2017-02-12,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,39.0,13.0,30.0,,39.0,2017-02-13,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,2.0,,34.0,9.0,25.0,,34.0,2017-02-14,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,42.0,7.0,16.0,,42.0,2017-02-15,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,42.0,13.0,26.0,,42.0,2017-02-16,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,42.0,23.0,25.0,,42.0,2017-02-17,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,2.0,,46.0,14.0,33.0,,46.0,2017-02-18,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,39.5,6.0,35.0,,39.5,2017-02-19,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,43.0,12.0,42.0,,43.0,2017-02-20,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,34.0,14.0,44.0,,44.0,2017-02-21,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,41.0,14.0,43.0,,43.0,2017-02-22,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,45.0,13.0,19.0,,45.0,2017-02-23,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,42.0,15.0,32.0,,42.0,2017-02-24,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,46.0,14.0,36.0,,46.0,2017-02-25,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,46.0,12.0,33.0,,46.0,2017-02-26,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,32.0,13.0,32.0,,32.0,2017-02-27,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,41.0,8.0,35.0,,41.0,2017-02-28,2017,2
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,41.0,4.0,14.0,,41.0,2017-03-01,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,2.0,,44.0,4.0,8.0,,44.0,2017-03-02,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,38.0,12.0,20.0,,38.0,2017-03-03,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,45.0,17.0,30.0,,45.0,2017-03-04,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,34.0,12.0,24.0,,34.0,2017-03-05,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,44.0,18.0,25.0,,44.0,2017-03-06,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,44.0,15.0,25.0,,44.0,2017-03-07,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,44.0,19.0,30.0,,44.0,2017-03-08,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,51.0,22.0,43.0,,51.0,2017-03-09,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,51.0,18.0,34.0,,51.0,2017-03-10,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,54.0,13.0,29.0,,54.0,2017-03-11,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,51.0,15.0,35.0,,51.0,2017-03-12,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,64.0,15.0,31.0,,64.0,2017-03-13,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,,,74.0,19.0,31.0,,74.0,2017-03-14,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,51.0,18.0,24.0,,51.0,2017-03-15,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,67.0,14.0,24.0,,67.0,2017-03-16,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,71.0,13.0,26.0,,71.0,2017-03-17,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,58.0,14.0,28.0,,58.0,2017-03-18,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,80.0,11.0,23.0,,80.0,2017-03-19,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,87.0,17.0,29.0,,87.0,2017-03-20,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,45.0,20.0,27.0,,45.0,2017-03-21,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,44.0,27.0,21.0,,44.0,2017-03-22,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,47.0,,,,47.0,2017-03-23,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,50.0,,,,50.0,2017-03-24,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,6.0,,61.0,13.0,26.0,,61.0,2017-03-25,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,64.0,6.0,11.0,,64.0,2017-03-26,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,5.0,,54.0,12.0,19.0,,54.0,2017-03-27,2017,3
1003,33.41018,-111.86536,Arizona,Maricopa,Mesa,3.0,,44.0,6.0,8.0,,44.0,2017-03-28,2017,3
